,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName
968394,Brianna Tippie,F,SBD,,136.08,65.77,124.74,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968395,Hannah Phelps,F,SBD,,127.01,56.7,129.27,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968396,Lilly Perez,F,SBD,,127.01,54.43,117.93,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968397,Emily Hafernik,F,SBD,,113.4,70.31,131.54,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968398,Jas'Lyn Glover,F,SBD,,149.69,83.91,195.04,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968399,Kyndall Hoelscher,F,SBD,,172.37,95.25,158.76,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968400,Marina Sanchez,F,SBD,,165.56,74.84,174.63,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968401,Jordan Bush,F,SBD,,158.76,79.38,151.95,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968402,Chesney Kuper,F,SBD,,142.88,92.99,151.95,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968403,Rosie Narvaez,F,SBD,,154.22,88.45,142.88,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968404,Clara Coker,F,SBD,,136.08,68.04,158.76,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968405,Yasemin Ozen,F,SBD,,136.08,70.31,138.35,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968406,Allison Janke,F,SBD,,133.81,81.65,127.01,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968407,Kamryn Kettler,F,SBD,,131.54,56.7,147.42,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968408,Dezurai Martinez,F,SBD,,124.74,72.57,136.08,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968409,Ivy Mount,F,SBD,,99.79,45.36,124.74,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968410,Summer Howard,F,SBD,,111.13,63.5,106.59,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968411,Taylor Strmiska,F,SBD,,213.19,131.54,192.78,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968412,Martha Riojas,F,SBD,,167.83,83.91,149.69,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968413,Veronica Villarreal,F,SBD,,158.76,83.91,154.22,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968414,Maddison Perry,F,SBD,,149.69,77.11,154.22,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968415,Essance Porter,F,SBD,,142.88,61.23,170.1,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968416,Emily Moreno,F,SBD,,142.88,74.84,127.01,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968417,Nacona Carter-Maddux,F,SBD,,133.81,68.04,124.74,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968418,Taylor Kimberling,F,SBD,,117.93,65.77,120.2,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968419,Dezirae Salazar,F,SBD,,113.4,63.5,111.13,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968420,Dorothy Santos,F,SBD,,99.79,79.38,102.06,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968421,Ariana Regeon,F,SBD,,102.06,,,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968422,Cheyenne Meyer,F,SBD,,176.9,97.52,181.44,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968423,Lacy LeBoeuf,F,SBD,,188.24,97.52,165.56,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968424,Beth Bounds,F,SBD,,190.51,88.45,167.83,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968425,Carmela Guevara,F,SBD,,179.17,88.45,154.22,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968426,Maggie Conlon,F,SBD,,158.76,86.18,151.95,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968427,Kim Aviles,F,SBD,,158.76,72.57,142.88,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968428,Hope Jenson,F,SBD,,147.42,65.77,140.61,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968429,Estafana Whitmer,F,SBD,,147.42,56.7,136.08,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968430,Kierra Taylor,F,SBD,,124.74,61.23,117.93,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968431,Jacklyn Tarango,F,SBD,,117.93,52.16,120.2,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968432,Destiny Roman,F,SBD,,106.59,58.97,111.13,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968433,Nikita Salas,F,SBD,,111.13,58.97,97.52,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968434,Kinsey Lane,F,SBD,,233.6,102.06,192.78,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968435,Emilia Betancourt,F,SBD,,197.31,97.52,188.24,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968436,Erica Graybill,F,SBD,,188.24,90.72,167.83,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968437,McKaylen Drake,F,SBD,,197.31,95.25,145.15,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968438,Mykenzie Stroud,F,SBD,,163.29,92.99,124.74,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968439,Daejanay Bell,F,SBD,,163.29,77.11,122.47,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968440,Lucero Hernandez,F,SBD,,129.27,52.16,133.81,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968441,Bailey Dulas,F,SBD,18.5,129.27,47.63,129.27,18-19,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968442,Leticia Salas,F,SBD,,108.86,63.5,111.13,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968443,Kara Bergeron,F,SBD,,97.52,77.11,99.79,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968444,Skylar Bonnet,F,SBD,,97.52,56.7,111.13,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968445,Kendall McCreless,F,SBD,,97.52,49.9,108.86,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968446,Hailie Morehead,F,SBD,,215.46,83.91,199.58,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968447,Daisia Bell,F,SBD,,208.65,108.86,124.74,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968448,Andrea Andrade-Garcia,F,SBD,,167.83,72.57,154.22,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968449,Deonshae Milliner,F,SBD,,165.56,74.84,149.69,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968450,Aubry Carr,F,SBD,,158.76,61.23,136.08,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968451,Cheyanne Fulton,F,SBD,,108.86,61.23,136.08,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968452,Angel Puckett,F,SBD,,111.13,61.23,113.4,,THSWPA,2017,USA,TX,Region 2 Division 3 Regional Powerlifting Meet
968453,Cecilia Palma,F,SBD,,102.06,45.36,97.52,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968454,Lexie Reyes,F,SBD,18.5,92.99,38.56,92.99,18-19,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968455,Angel Ramos,F,SBD,,90.72,43.09,86.18,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968456,Monica Hernandez,F,SBD,,72.57,31.75,92.99,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968457,Christina Swanner,F,SBD,,65.77,27.22,77.11,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968458,Siriah Rodriguez,F,SBD,,68.04,27.22,70.31,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968459,MaKayla Sloan,F,SBD,,65.77,27.22,72.57,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968460,Mariana Gallegos,F,SBD,,102.06,40.82,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968461,Sage Landeros,F,SBD,,99.79,34.02,104.33,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968462,Evelyn Ibarra,F,SBD,,92.99,34.02,111.13,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968463,Jasmin Mendez,F,SBD,,90.72,36.29,90.72,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968464,Natalie Perez,F,SBD,,70.31,31.75,83.91,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968465,Sinahi Solis,F,SBD,,56.7,31.75,79.38,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968466,Mavelyn Ramos,F,SBD,,102.06,43.09,104.33,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968467,Catherine Delgado,F,SBD,,97.52,49.9,99.79,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968468,D'Lijah Gamboa,F,SBD,,88.45,36.29,104.33,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968469,Vanessa Castillo,F,SBD,,97.52,40.82,88.45,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968470,Jennifer Munoz,F,SBD,,74.84,38.56,108.86,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968471,Krista Landeros,F,SBD,,81.65,34.02,90.72,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968472,Miriam Dawson,F,SBD,,61.23,36.29,81.65,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968473,Hannah Tollison,F,SBD,,56.7,27.22,79.38,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968474,Emily Grover,F,SBD,,83.91,29.48,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968475,Katelan House,F,SBD,,136.08,68.04,129.27,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968476,Makaylah Casanova,F,SBD,,106.59,49.9,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968477,Rosaly Chavira,F,SBD,,102.06,36.29,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968478,Bethany Broussard,F,SBD,,104.33,40.82,115.67,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968479,Anissa Porras,F,SBD,,102.06,58.97,97.52,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968480,Kallie Sanchez,F,SBD,,92.99,49.9,104.33,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968481,Angelika Rojero,F,SBD,,88.45,47.63,99.79,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968482,Andrea Arredondo,F,SBD,,83.91,31.75,90.72,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968483,Serena Lopez,F,SBD,,58.97,31.75,79.38,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968484,Angela Banda,F,SBD,,133.81,65.77,138.35,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968485,Britni Starr,F,SBD,,120.2,52.16,136.08,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968486,Cinthia Ramirez,F,SBD,,108.86,58.97,117.93,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968487,Ariana Leal,F,SBD,,104.33,38.56,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968488,Kate Valdez,F,SBD,,108.86,36.29,106.59,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968489,Angel Mendez,F,SBD,,88.45,47.63,108.86,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968490,Kassandra Vasquez,F,SBD,,92.99,36.29,97.52,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968491,Raquel Ferrer,F,SBD,,74.84,45.36,106.59,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968492,Alyssa Washington,F,SBD,,83.91,22.68,92.99,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968493,Madelyne Galindo,F,SBD,,106.59,43.09,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968494,Tatiana Flowers,F,SBD,,122.47,61.23,154.22,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968495,Leezset Paez,F,SBD,,129.27,56.7,138.35,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968496,Claire Currie,F,SBD,16.5,122.47,56.7,145.15,16-17,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968497,Brie Mowry,F,SBD,15.5,120.2,72.57,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968498,Allyson Solis,F,SBD,,99.79,63.5,136.08,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968499,Lauren Lambert,F,SBD,,120.2,54.43,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968500,Anastasia Espinosa,F,SBD,,111.13,52.16,129.27,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968501,Sydney Stephens,F,SBD,,106.59,61.23,120.2,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968502,Makayla Brady,F,SBD,,127.01,49.9,111.13,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968503,Marlen Estrada,F,SBD,,113.4,49.9,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968504,Cierra Brashear,F,SBD,,99.79,45.36,120.2,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968505,Katelyn Dockall,F,SBD,,92.99,47.63,122.47,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968506,Jasmine Rodriguez,F,SBD,,172.37,70.31,131.54,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968507,Ruby Bejarano,F,SBD,,136.08,70.31,133.81,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968508,Kyla Clark,F,SBD,,129.27,63.5,147.42,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968509,Lyssa Dunnam,F,SBD,,120.2,56.7,127.01,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968510,Jaekarson Brandon,F,SBD,,124.74,47.63,122.47,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968511,Anna Saucedo,F,SBD,,117.93,65.77,99.79,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968512,Alyssa Alarcon,F,SBD,,104.33,56.7,111.13,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968513,Kimberly Soun,F,SBD,,106.59,54.43,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968514,Kyanna Cross,F,SBD,,,,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968515,Stephanie Avalos,F,SBD,,136.08,61.23,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968516,Ariene Boyce,F,SBD,,170.1,95.25,188.24,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968517,Yesenia Martinez,F,SBD,,142.88,61.23,133.81,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968518,Alexis Ponder,F,SBD,,122.47,56.7,129.27,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968519,Hannah Tyson,F,SBD,,106.59,49.9,140.61,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968520,Jackeline Loya Gomez,F,SBD,,106.59,45.36,136.08,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968521,Brooklynn Houston,F,SBD,,111.13,45.36,129.27,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968522,Macie Dickson,F,SBD,,90.72,45.36,102.06,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968523,Hannah Cunningham,F,SBD,,70.31,38.56,92.99,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968524,Mariah Lopez,F,SBD,,95.25,,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968525,Arlene Ramos,F,SBD,,106.59,63.5,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968526,Alana Preston,F,SBD,,120.2,52.16,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968527,Aliyanna Osborne,F,SBD,,149.69,49.9,154.22,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968528,Emily Collins,F,SBD,,142.88,58.97,145.15,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968529,Mya Peralta,F,SBD,,138.35,72.57,131.54,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968530,Markeva King,F,SBD,,124.74,83.91,131.54,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968531,Allaire Montalvo,F,SBD,,158.76,56.7,117.93,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968532,Beatriz Galindo,F,SBD,,127.01,65.77,136.08,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968533,Lisette Hernandez,F,SBD,,138.35,63.5,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968534,Ti'Tanna Morgan,F,SBD,,131.54,58.97,127.01,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968535,Amy Saucedo,F,SBD,,124.74,68.04,122.47,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968536,Storey Muse,F,SBD,,127.01,52.16,127.01,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968537,Haley Pauda,F,SBD,,117.93,49.9,127.01,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968538,Yasmin Dominguez,F,SBD,,188.24,77.11,142.88,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968539,Mia Rivera,F,SBD,,154.22,63.5,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968540,Anastacia Sosa,F,SBD,,124.74,86.18,117.93,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968541,Mya Ramos,F,SBD,,120.2,49.9,127.01,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968542,Kaylyn Hayes,F,SBD,,108.86,58.97,104.33,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968543,Jolee Sierra,F,SBD,,124.74,56.7,,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968544,Megan Hartline,F,SBD,,158.76,63.5,165.56,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968545,Priscilla Zamarron,F,SBD,,131.54,63.5,151.95,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968546,Courtney Bowers,F,SBD,,149.69,47.63,122.47,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968547,Christoni Carpenter,F,SBD,,138.35,52.16,115.67,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968548,Kenzi Ramzy,F,SBD,,115.67,58.97,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968549,Marissa Cervantes,F,SBD,,124.74,52.16,122.47,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968550,Tori Stanford,F,SBD,,124.74,43.09,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968551,Riley Smith,F,SBD,,97.52,49.9,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968552,Diana Martinez,F,SBD,,83.91,47.63,108.86,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968553,Hattie Green,F,SBD,,224.53,97.52,176.9,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968554,Keyana Alexander,F,SBD,,158.76,68.04,127.01,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968555,Leslie Mendoza,F,SBD,,140.61,65.77,133.81,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968556,Zenaida Renteria,F,SBD,,122.47,61.23,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 1
968557,Janet Becerril,F,SBD,17.5,149.69,74.84,145.15,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968558,Jordan Ramirez,F,SBD,,117.93,47.63,117.93,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968559,Maribel Tavarez,F,SBD,,102.06,52.16,104.33,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968560,Karen Carrasco,F,SBD,,86.18,40.82,88.45,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968561,Estefania Espino,F,SBD,14.5,90.72,40.82,72.57,13-15,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968562,Cody Luzadder,F,SBD,,77.11,40.82,70.31,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968563,Amanda Rodriguez,F,SBD,20.5,120.2,68.04,131.54,20-23,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968564,Victoria Vasquez,F,SBD,,120.2,54.43,108.86,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968565,Karen Becerril,F,SBD,,102.06,54.43,97.52,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968566,Katelyn Hogan,F,SBD,,95.25,54.43,102.06,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968567,Whitney Robinson,F,SBD,,102.06,38.56,102.06,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968568,Kenia Munoz,F,SBD,,83.91,45.36,106.59,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968569,Melissa Nunez,F,SBD,,77.11,31.75,92.99,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968570,Nikki Porras,F,SBD,,70.31,29.48,97.52,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968571,Eleanor Tena,F,SBD,,65.77,40.82,90.72,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968572,Caitlyn Durham,F,SBD,,61.23,31.75,79.38,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968573,Marissa Nunez,F,SBD,,63.5,29.48,77.11,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968574,Leyla Stallings,F,SBD,,97.52,,,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968575,Brittney Patterson,F,SBD,,108.86,52.16,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968576,Kereny Hernandez,F,SBD,,97.52,49.9,120.2,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968577,Erin Peterson,F,SBD,,106.59,38.56,108.86,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968578,Alicia Monreal,F,SBD,,97.52,45.36,97.52,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968579,Natalia Juarez,F,SBD,,86.18,34.02,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968580,Cyera Pieper,F,SBD,,97.52,38.56,90.72,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968581,Sarina Patel,F,SBD,,72.57,43.09,95.25,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968582,Xi Roman,F,SBD,,77.11,47.63,81.65,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968583,Kathryn Browning,F,SBD,,81.65,31.75,83.91,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968584,Martisa Olivares,F,SBD,,65.77,29.48,77.11,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968585,Jacie Roye,F,SBD,,,,,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968586,Tyra Lemmons,F,SBD,,122.47,58.97,129.27,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968587,Serenity Garcia,F,SBD,,120.2,52.16,122.47,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968588,Nallely Ramirez,F,SBD,,113.4,61.23,120.2,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968589,Tj Griner,F,SBD,,104.33,61.23,106.59,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968590,Briana Meza,F,SBD,,81.65,49.9,106.59,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968591,Jasmin Sanchez,F,SBD,,79.38,40.82,102.06,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968592,Kinsey Barnett,F,SBD,,72.57,47.63,86.18,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968593,Diamond Escobedo,F,SBD,,113.4,,,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968594,Rayah Coleman,F,SBD,,,,,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968595,Makenna Lingnau,F,SBD,,,,,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968596,Bergandi Alvarado,F,SBD,,129.27,56.7,,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968597,Cheyenne Avila,F,SBD,,165.56,77.11,136.08,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968598,Zaira Navarrete,F,SBD,,117.93,68.04,154.22,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968599,Kristin Rocco,F,SBD,,117.93,63.5,129.27,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968600,Haley Gutierrez,F,SBD,,108.86,52.16,127.01,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968601,Adriana Carranza,F,SBD,,113.4,52.16,113.4,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968602,Samantha Carter,F,SBD,,97.52,61.23,111.13,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968603,Ariana Perez,F,SBD,,111.13,49.9,104.33,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968604,Carrie Layman,F,SBD,,106.59,47.63,104.33,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968605,Vanessa Hernandez,F,SBD,,99.79,43.09,92.99,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968606,Chelsie Gleason,F,SBD,,102.06,52.16,61.23,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968607,Nayeli Miranda,F,SBD,,142.88,70.31,149.69,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968608,Shykerra Fanner,F,SBD,,142.88,65.77,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968609,Peytton Gribble,F,SBD,,117.93,74.84,133.81,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968610,Janeigh Vanderbilt,F,SBD,,131.54,56.7,136.08,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968611,Vanessa Huaracha,F,SBD,,133.81,58.97,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968612,Bonnie Jasper,F,SBD,,129.27,61.23,127.01,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968613,Rachel Hawkins,F,SBD,,113.4,52.16,140.61,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968614,Maria Chacon,F,SBD,,113.4,61.23,124.74,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
968615,Harli Estes,F,SBD,,108.86,56.7,117.93,,THSWPA,2017,USA,TX,Girls Region 1 Division 2
